unique_course_id,course_run_id,name,_discipline,category,exam_date,_duration,faculty,institute,coordinating_institute,course_status,is_fdp
105106203,noc22-ce47,Mechanical Characterization of Bituminous Materials,Civil Engineering,Rerun,2022-04-23,12,"Prof. M. R. Nivitha (MRN)
Prof. Neethu Roy(NR)
Prof. A. Padmarekha(APR)
Prof. J. Murali Krishnan(JMK)","PSG Tech., Coimbatore
MBCET, Trivandrum 
SRM IST, Kattankulathur
IIT Madras",IIT Madras,oc,True
105104190,noc22-ce48,Geomorphic Processes: Landforms And Landscapes,Civil Engineering,Rerun,2022-03-27,8,Prof. Javed N. Malik ,IIT Kanpur,IIT Kanpur,oc,False
105106213,noc22-ce49,Introduction to Lean Construction,Civil Engineering,New,2022-03-27,4,"Prof. Koshy Varghese
Prof. N Raghavan",IIT Madras,IIT Madras,oc,True
105102012,noc22-ce50,Concrete Technology,Civil Engineering,Rerun,2022-04-23,12,Prof. B. Bhattacharjee,IIT Delhi,IIT Delhi,oc,True
105107157,noc22-ce51,GPS Surveying,Civil Engineering,Rerun,2022-09-25,4,Prof. J. K. Ghosh,IIT Roorkee,IIT Roorkee,upsc,False
124107001,noc22-ce52,Housing Policy & Planning,Civil Engineering,Rerun,2022-09-25,8,Prof. Uttam Kumar Roy,IIT Roorkee,IIT Roorkee,uptc,True
124107002,noc22-ce53,Visual Communication Design for Digital Media,Civil Engineering,Rerun,2022-09-25,4,Prof. Saptarshi Kolay,IIT Roorkee,IIT Roorkee,upsc,True
105106172,noc22-ce54,Mechanics Of Materials,Civil Engineering,Rerun,2022-10-29,12,Prof. Saravanan U,IIT Madras,IIT Madras,uplc,False
105107176,noc22-ce55,Environmental Chemistry,Civil Engineering,Rerun,2022-10-30,12,Prof. Bhanu Prakash Vellanki,IIT Roorkee,IIT Roorkee,uplc,True
105104161,noc22-ce56,Principles of Construction Management,Civil Engineering,Rerun,2022-09-25,8,Prof. Sudhir Misra,IIT Kanpur,IIT Kanpur,uptc,False
105106216,noc22-ce57,Design of connections in steel structures,Civil Engineering,New,2022-10-29,4,Prof. Anil Agarwal,IIIT Hyderabad,IIT Madras,upsc,True
105106176,noc22-ce58,Advanced Concrete Technology,Civil Engineering,Rerun,2022-10-30,12,Prof. Manu Santhanam,IIT Madras,IIT Madras,uplc,True
105106149,noc22-ce59,Project Planning & Control,Civil Engineering,Rerun,2022-09-25,8,Prof. Koshy Varghese,IIT Madras,IIT Madras,uptc,True
105101160,noc22-ce60,Geotechnical Engineering Laboratory,Civil Engineering,Rerun,2022-09-25,4,Prof. J. N. Mandal,IIT Bombay,IIT Bombay,upsc,True
105101209,noc22-ce61,Dynamics of Structures,Civil Engineering,Rerun,2022-10-29,12,Prof. Manish Kumar,IIT Bombay,IIT Bombay,uplc,True
105107216,noc22-ce62,Underground Space Technology,Civil Engineering,New,2022-10-29,12,Prof. Priti Maheshwari ,IIT Roorkee,IIT Roorkee,uplc,True
105105216,noc22-ce63,Bridge Engineering,Civil Engineering,New,2022-10-29,12,Prof. Piyali Sengupta,IIT-ISM,IIT Kharagpur,uplc,True
105108204,noc22-ce64,Introduction to Engineering Seismology,Civil Engineering,Rerun,2022-10-30,12,Prof. Anbazhagan P,IISc Bangalore,IISc Bangalore,uplc,True
105105105,noc22-ce65,Design of Reinforced Concrete Structures,Civil Engineering,Rerun,2022-10-29,12,Prof. Nirjhar Dhang,IIT Kharagpur,IIT Kharagpur,uplc,True
105105162,noc22-ce66,Design of Steel Structures,Civil Engineering,Rerun,2022-10-30,12,Prof. Damodar Maity,IIT Kharagpur,IIT Kharagpur,uplc,False
105105176,noc22-ce67,Foundation Engineering,Civil Engineering,Rerun,2022-10-29,12,Prof. Kousik Deb,IIT Kharagpur,IIT Kharagpur,uplc,False
105105210,noc22-ce68,Ground Improvement,Civil Engineering,Rerun,2022-10-30,12,Prof. Dilip Kumar Baidya,IIT Kharagpur,IIT Kharagpur,uplc,True
105105160,noc22-ce69,Integrated Waste Management for a Smart City,Civil Engineering,Rerun,2022-10-30,12,Prof. Brajesh Kumar Dubey,IIT Kharagpur,IIT Kharagpur,uplc,True
105105204,noc22-ce70,Introduction to Multimodal Urban Transportation Systems (MUTS),Civil Engineering,Rerun,2022-10-29,12,Prof. Arkopal Kishore Goswami,IIT Kharagpur,IIT Kharagpur,uplc,True
105105180,noc22-ce71,Matrix Method of Structural Analysis,Civil Engineering,Rerun,2022-09-25,8,"Prof. Amit Shaw, Prof. Biswanath Banerjee",IIT Kharagpur,IIT Kharagpur,uptc,False
105105184,noc22-ce72,Plastic Waste Management,Civil Engineering,Rerun,2022-10-29,8,Prof. Brajesh Kumar Dubey,IIT Kharagpur,IIT Kharagpur,uptc,True
105105165,noc22-ce73,Reinforced Concrete Road Bridges,Civil Engineering,Rerun,2022-09-25,4,Prof. Nirjhar Dhang,IIT Kharagpur,IIT Kharagpur,upsc,True
105105168,noc22-ce74,Soil Mechanics/Geotechnical Engineering I,Civil Engineering,Rerun,2022-10-30,12,Prof. Dilip Kumar Baidya,IIT Kharagpur,IIT Kharagpur,uplc,False
105105108,noc22-ce75,Strength of Materials,Civil Engineering,Rerun,2022-10-30,12,Prof. Sriman Kumar Bhattacharyya,IIT Kharagpur,IIT Kharagpur,uplc,False
105105178,noc22-ce76,Wastewater Treatment and Recycling,Civil Engineering,Rerun,2022-10-29,12,Prof. Manoj Kumar Tiwari,IIT Kharagpur,IIT Kharagpur,uplc,True
105107217,noc22-ce77,Environmental Modeling and Simulation,Civil Engineering,New,2022-10-29,12,Prof. Gargi Singh,IIT Roorkee,IIT Roorkee,uplc,True
105107218,noc22-ce78,Advanced Geomatics Engineering,Civil Engineering,New,2022-10-29,12,Prof. P. K. Garg,IIT Roorkee,IIT Roorkee,uplc,True
105103204,noc22-ce79,River Engineering,Civil Engineering,Rerun,2022-09-25,8,Prof. Subashisa Dutta,IIT Guwahati,IIT Guwahati,uptc,True
105103209,noc22-ce80,Plates and Shells,Civil Engineering,Rerun,2022-10-29,12,Prof. Sudip Talukdar,IIT Guwahati,IIT Guwahati,uplc,True
105103182,noc22-ce81,Subsurface exploration :importance and techniques involved,Civil Engineering,Rerun,2022-09-25,8,Prof. Abhishek Kumar,IIT Guwahati,IIT Guwahati,uptc,True
105103205,noc22-ce82,Municipal Solid Waste Management,Civil Engineering,Rerun,2022-10-30,12,Prof. Ajay Kalamdhad,IIT Guwahati,IIT Guwahati,uplc,True
105103210,noc22-ce83,Optimization methods for Civil engineering,Civil Engineering,Rerun,2022-10-29,12,Prof. Rajib Kumar Bhattacharjya,IIT Guwahati,IIT Guwahati,uplc,True
105103193,noc22-ce84,Remote Sensing and GIS,Civil Engineering,Rerun,2022-09-25,8,Prof. Rishikesh Bharti,IIT Guwahati,IIT Guwahati,uptc,True
105103192,noc22-ce85,Fluid Mechanics,Civil Engineering,Rerun,2022-10-29,12,Prof. Subashisa Dutta,IIT Guwahati,IIT Guwahati,uplc,False
-2147483648,noc22-ce86,Earth Sciences for Civil Engineering Part - I & II,Civil Engineering,Rerun,2022-09-25,8,Prof. Javed N. Malik,IIT Kanpur,IIT Kanpur,uptc,False
105104200,noc22-ce87,Earthquake Geology:A Tool for Seismic Hazard Assessment,Civil Engineering,Rerun,2022-10-29,12,Prof. Javed N. Malik,IIT Kanpur,IIT Kanpur,uplc,True
105105212,noc22-ce90,Rock Mechanics and Tunneling,Civil Engineering,Rerun,2022-10-29,12,Prof. Debarghya Chakraborty,IIT Kharagpur,IIT Kharagpur,uplc,True
105105217,noc22-ce91,Elastic Stability of Structures,Civil Engineering,New,2022-10-29,12,Prof. Sarat Kumar Panda,IIT-ISM,IIT Kharagpur,uplc,True
105105219,noc22-ce92,Availability and Management of Groundwater Resources,Civil Engineering,New,2022-10-29,12,Prof. Prasoon Kumar Singh,IIT-ISM,IIT Kharagpur,uplc,True
105107219,noc22-ce93,Pavement Materials (Under Pavement Engineering),Civil Engineering,New,2022-10-29,12,Prof. Nikhil Saboo,IIT Roorkee,IIT Roorkee,uplc,True
105107220,noc22-ce94,Geometric Design of Highways,Civil Engineering,New,2022-10-29,12,Prof. Rajat Rastogi,IIT Roorkee,IIT Roorkee,uplc,True
105107209,noc22-ce95,Finite Element Method and Computational Structural Dynamics,Civil Engineering,Rerun,2022-10-30,12,Prof. Manish Shrikhande,IIT Roorkee,IIT Roorkee,uplc,True
105101216,noc22-ce96,Geotechnical Engineering-II,Civil Engineering,New,2022-10-30,12,Prof. D. N. Singh,IIT Bombay,IIT Bombay,uplc,True
105107194,noc22-ce97,Global Navigation Satellite Systems And Applications,Civil Engineering,Rerun,2022-09-25,4,Prof. Arun K. Saraf,IIT Roorkee,IIT Roorkee,upsc,True
105104191,noc22-ce98,Structural Geology,Civil Engineering,Rerun,2022-10-30,12,Prof. Santanu Misra,IIT Kanpur,IIT Kanpur,uplc,False
105105218,noc22-ce99,Radiogenic Isotope Geology,Civil Engineering,New,2022-10-29,12,Prof R. Anand,IIT-ISM,IIT Kharagpur,uplc,True
101104067,noc22-ch01,Engineering Thermodynamics,Chemical Engineering,Rerun,2022-03-27,8,Prof. Jayant K. Singh,IIT Kanpur,IIT Kanpur,oc,False
103103165,noc22-ch02,Basic Principles and Calculations in Chemical Engineering,Chemical Engineering,Rerun,2022-04-24,12,Prof. Subrata Kumar Majumdar,IIT Guwahati,IIT Guwahati,oc,False
103103147,noc22-ch03,Fluid Flow Operations,Chemical Engineering,Rerun,2022-04-24,12,Prof. Subrata Kumar Majumdar,IIT Guwahati,IIT Guwahati,oc,False
103103164,noc22-ch04,Computer Aided Applied Single Objective Optimization,Chemical Engineering,Rerun,2022-04-23,12,Prof. Prakash Kotecha,IIT Guwahati,IIT Guwahati,oc,True
103107125,noc22-ch05,Waste to Energy Conversion,Chemical Engineering,Rerun,2022-03-27,8,Prof. P. Mondal,IIT Roorkee,IIT Roorkee,oc,True
103105128,noc22-ch06,Transport phenomena,Chemical Engineering,Rerun,2022-04-24,12,Prof. Sunando DasGupta,IIT Kharagpur,IIT Kharagpur,oc,False
103108123,noc22-ch07,Transport Processes I: Heat and Mass Transfer,Chemical Engineering,Rerun,2022-04-24,12,Prof. V. Kumaran,IISc Bangalore,IISc Bangalore,oc,True
103105121,noc22-ch08,Introduction To Process Modeling In The Membrane Separation Process,Chemical Engineering,Rerun,2022-04-23,4,Prof. Sirshendu De,IIT Kharagpur,IIT Kharagpur,oc,True
103101137,noc22-ch09,Heat Transfer,Chemical Engineering,Rerun,2022-04-24,12,Prof. Ganesh Viswanathan,IIT Bombay,IIT Bombay,oc,False
103105122,noc22-ch11,Soft Nano Technology,Chemical Engineering,Rerun,2022-03-27,8,Prof. Rabibrata Mukherjee,IIT Kharagpur,IIT Kharagpur,oc,True
103103162,noc22-ch13,Advanced Thermodynamics,Chemical Engineering,Rerun,2022-04-24,12,Prof. Nanda Kishore,IIT Guwahati,IIT Guwahati,oc,True
103103163,noc22-ch14,Membrane Technology,Chemical Engineering,Rerun,2022-04-23,12,Prof. Kaustubha Mohanty,IIT Guwahati,IIT Guwahati,oc,True
103105139,noc22-ch15,Optimization in Chemical Engineering,Chemical Engineering,Rerun,2022-04-23,12,Prof. Debasis Sarkar,IIT Kharagpur,IIT Kharagpur,oc,True
103103144,noc22-ch16,Chemical Engineering Thermodynamics,Chemical Engineering,Rerun,2022-04-23,12,Prof. Sasidhar Gumma,IIT Tirupati,IIT Madras,oc,False
103108162,noc22-ch17,Electrochemical Technology in Pollution Control,Chemical Engineering,Rerun,2022-03-27,8,Prof. J. R. Mudakavi,IISc Bangalore,IISc Bangalore,oc,True
103103136,noc22-ch18,Multiphase Flows,Chemical Engineering,Rerun,2022-03-27,8,Prof. Rajesh Kumar Upadhyay,IIT(BHU) Varanasi,IIT Madras,oc,True
103106123,noc22-ch19,Applied Time-Series Analysis,Chemical Engineering,Rerun,2022-04-24,12,Prof. Arun K Tangirala,IIT Madras,IIT Madras,oc,True
103106119,noc22-ch20,Computational Fluid Dynamics,Chemical Engineering,Rerun,2022-04-24,12,Prof. Sreenivas Jayanti,IIT Madras,IIT Madras,oc,True
103106148,noc22-ch21,"Process Control - Design, Analysis and Assessment",Chemical Engineering,Rerun,2022-04-24,12,Prof. Ragunathan Rengasamy,IIT Madras,IIT Madras,oc,False
103105127,noc22-ch22,Chemical Engineering Thermodynamics - IITKGP,Chemical Engineering,Rerun,2022-04-23,12,Prof. Gargi Das,IIT Kharagpur,IIT Kharagpur,oc,False
103103211,noc22-ch23,Physical and Electrochemical Characterizations in Chemical Engineering,Chemical Engineering,New,2022-03-27,8,Prof. Tamal Banerjee,IIT Guwahati,IIT Guwahati,oc,True
103107211,noc22-ch24,Chemical Process Utilities,Chemical Engineering,New,2022-04-23,12,Prof. Shishir Sinha,IIT Roorkee,IIT Roorkee,oc,True
103107212,noc22-ch25,Physico-chemical processes for wastewater treatment,Chemical Engineering,New,2022-04-23,12,Prof. Vimal Chandra Srivastava,IIT Roorkee,IIT Roorkee,oc,True
103102211,noc22-ch26,Fluid Mechanics and Its Applications,Chemical Engineering,New,2022-04-23,12,Prof. Vijay Gupta,IIT Delhi,IIT Delhi,oc,False
103103206,noc22-ch27,"Renewable Energy Engineering: Solar, Wind and Biomass Energy Systems",Chemical Engineering,Rerun,2022-04-23,12,"Prof. Vaibhav Vasant Goud
Prof. R. Anandalakshmi",IIT Guwahati,IIT Guwahati,oc,True
103103207,noc22-ch28,Biomass Conversion and Biorefinery,Chemical Engineering,Rerun,2022-04-23,12,Prof. Kaustubha Mohanty,IIT Guwahati,IIT Guwahati,oc,True
103107207,noc22-ch29,Process Equipment Design,Chemical Engineering,Rerun,2022-04-23,12,Prof. Shabina Khanam,IIT Roorkee,IIT Roorkee,oc,False
103107208,noc22-ch30,Advanced Thermodynamics and Molecular Simulations,Chemical Engineering,Rerun,2022-04-24,12,Prof. Prateek Kumar Jha,IIT Roorkee,IIT Roorkee,oc,True
103107127,noc22-ch31,Unit Operations of Particulate Matter,Chemical Engineering,Rerun,2022-04-23,4,Prof. Shabina Khanam,IIT Roorkee,IIT Roorkee,oc,False
105105186,noc22-ch32,Mass Momentum and Energy Balances in Engineering Analysis,Chemical Engineering,Rerun,2022-03-27,8,Prof. Pavitra Sandilya,IIT Kharagpur,IIT Kharagpur,oc,True
103106162,noc22-ch33,Environmental Quality Monitoring & Analysis,Chemical Engineering,Rerun,2022-04-24,12,Prof. Ravi Krishna R,IIT Madras,IIT Madras,oc,True
103107206,noc22-ch34,Polymer Reaction Engineering,Chemical Engineering,Rerun,2022-04-23,12,Prof. Shishir Sinha,IIT Roorkee,IIT Roorkee,oc,True
103105130,noc22-ch35,Chemical Process Instrumentation,Chemical Engineering,Rerun,2022-04-24,12,Prof. Debasis Sarkar,IIT Kharagpur,IIT Kharagpur,oc,False
103103209,noc22-ch37,Aspen Plus® simulation software - a basic course for beginners,Chemical Engineering,Rerun,2022-04-23,12,Prof. Prabirkumar Saha,IIT Guwahati,IIT Guwahati,oc,True
103107157,noc22-ch38,Technologies For Clean And Renewable Energy Production,Chemical Engineering,Rerun,2022-09-25,8,Prof. P. Mondal,IIT Roorkee,IIT Roorkee,uptc,True
103104151,noc22-ch39,Chemical Engineering Thermodynamics,Chemical Engineering,Rerun,2022-10-29,12,Prof. Jayant K. Singh,IIT Kanpur,IIT Kanpur,uplc,False
103106158,noc22-ch40,Fluid and Particle Mechanics,Chemical Engineering,Rerun,2022-10-29,12,"Prof. Sumesh, Prof. Basavaraju",IIT Madras,IIT Madras,uplc,False
103108127,noc22-ch41,Trace and ultra-trace analysis of metals using atomic absorption spectrometry,Chemical Engineering,Rerun,2022-09-25,8,Prof. J. R. Mudakavi,IISc Bangalore,IISc Bangalore,uptc,True
105106204,noc22-ch42,Colloids and Surfaces,Chemical Engineering,Rerun,2022-09-25,8,Prof. Basavaraj Madivala Gurappa,IIT Madras,IIT Madras,uptc,True
105106205,noc22-ch43,"Polymers: concepts, properties, uses and sustainability",Chemical Engineering,Rerun,2022-10-30,12,Prof. Abhijit P Deshpande,IIT Madras,IIT Madras,uplc,True
103107156,noc22-ch44,Chemical Process Safety,Chemical Engineering,Rerun,2022-10-30,12,Prof. Shishir Sinha,IIT Roorkee,IIT Roorkee,uplc,False
103107215,noc22-ch45,Basic Environmental Engineering and Pollution Abatement,Chemical Engineering,New,2022-10-29,12,Prof. P. Mondal,IIT Roorkee,IIT Roorkee,uplc,True
103105215,noc22-ch47,Mathematical modelling and simulation of chemical engineering process,Chemical Engineering,New,2022-10-29,12,Prof. Sourav Mondal,IIT Kharagpur,IIT Kharagpur,uplc,True
103105210,noc22-ch48,Principles and Practices of Process Equipment and Plant Design,Chemical Engineering,Rerun,2022-10-30,12,"Prof. Gargi Das
Prof S. Ray",IIT Kharagpur,IIT Kharagpur,uplc,False
103103139,noc22-ch49,Introduction to Polymer Physics,Chemical Engineering,Rerun,2022-09-25,8,Prof. Amit Kumar,IIT Guwahati,IIT Guwahati,uptc,True
103103145,noc22-ch50,Mass Transfer Operations - I,Chemical Engineering,Rerun,2022-10-30,12,Prof. Bishnupada Mandal,IIT Guwahati,IIT Guwahati,uplc,False
103103153,noc22-ch51,Chemical Reaction Engineering-I,Chemical Engineering,Rerun,2022-10-30,12,Prof. Bishnupada Mandal,IIT Guwahati,IIT Guwahati,uplc,False
103103154,noc22-ch52,Mass Transfer Operations II,Chemical Engineering,Rerun,2022-10-29,12,Prof. Chandan Das,IIT Guwahati,IIT Guwahati,uplc,False
103103146,noc22-ch53,Transport Phenomena of Non-Newtonian Fluids,Chemical Engineering,Rerun,2022-10-30,12,Prof. Nanda Kishore,IIT Guwahati,IIT Guwahati,uplc,True
103103155,noc22-ch54,Mechanical Unit Operations,Chemical Engineering,Rerun,2022-10-30,12,Prof. Nanda Kishore,IIT Guwahati,IIT Guwahati,uplc,False
103103152,noc22-ch55,Chemical Process Intensification,Chemical Engineering,Rerun,2022-10-29,12,Prof. Subrata Kumar Majumder,IIT Guwahati,IIT Guwahati,uplc,True
103103132,noc22-ch56,Fluidization Engineering,Chemical Engineering,Rerun,2022-10-29,12,Prof. Subrata Kumar Majumder,IIT Guwahati,IIT Guwahati,uplc,True
103103140,noc22-ch57,Natural Gas Engineering,Chemical Engineering,Rerun,2022-09-25,8,Prof. Pankaj Tiwari,IIT Guwahati,IIT Guwahati,uptc,True
103103209,noc22-ch58,Aspen PlusÂ® simulation software - a basic course for beginners,Chemical Engineering,Rerun,2022-10-29,12,Prof. Prabirkumar Saha,IIT Guwahati,IIT Guwahati,uplc,True
126103017,noc22-ch59,Thermal Processing of Foods,Chemical Engineering,Rerun,2022-10-29,12,Prof. R. Anandalakshmi,IIT Guwahati,IIT Guwahati,uplc,True
103105216,noc22-ch60,Advanced process dynamics,Chemical Engineering,New,2022-10-29,12,Prof. Parag A. Deshpande,IIT Kharagpur,IIT Kharagpur,uplc,True
103101209,noc22-ch61,Introduction to interfacial waves,Chemical Engineering,Rerun,2022-10-29,12,Prof. Ratul Dasgupta,IIT Bombay,IIT Bombay,uplc,True
103107139,noc22-ch62,Introduction to Polymer Physics,Chemical Engineering,Rerun,2022-10-30,12,Prof. Prateek Kumar Jha,IIT Roorkee,IIT Roorkee,uplc,True
103107143,noc22-ch63,Equipment Design: Mechanical Aspects,Chemical Engineering,Rerun,2022-09-25,4,Prof. Shabina Khanam,IIT Roorkee,IIT Roorkee,upsc,True
103107123,noc22-ch64,Mechanical Operations,Chemical Engineering,Rerun,2022-09-25,4,Prof. Shabina Khanam,IIT Roorkee,IIT Roorkee,upsc,False
103105140,noc22-ch65,Heat Transfer,Chemical Engineering,Rerun,2022-10-30,12,Prof. Sunando Dasgupta,IIT Kharagpur,IIT Kharagpur,uplc,False
103101215,noc22-ch66,"Hydrogen Energy: Production, Storage, Transportation and Safety",Chemical Engineering,New,2022-10-30,12,Prof. Pratibha Sharma,IIT Bombay,IIT Bombay,uplc,True
106105157,noc22-cs01,Fundamental Algorithms: Design and Analysis,Computer Science,Rerun,2022-04-24,4,Prof. Sourav Mukhopadhyay,IIT Kharagpur,IIT Kharagpur,oc,True
106106140,noc22-cs02,Artificial Intelligence: Knowledge Representation And Reasoning,Computer Science,Rerun,2022-04-23,12,Prof. Deepak Khemani,IIT Madras,IIT Madras,oc,True
106106221,noc22-cs03,Foundations of Cryptography,Computer Science,Rerun,2022-04-23,12,Prof. Ashish Choudhury,IIIT Bangalore,IISc Bangalore,oc,True
106108227,noc22-cs04,Discrete Mathematics - IIITB,Computer Science,Rerun,2022-04-24,12,Prof. Ashish Choudhury,IIIT Bangalore,IISc Bangalore,oc,True
106106158,noc22-cs06,AI:Constraint Satisfaction,Computer Science,Rerun,2022-03-27,8,Prof. Deepak Khemani,IIT Madras,IIT Madras,oc,True
106107220,noc22-cs08,Data Analytics with Python,Computer Science,Rerun,2022-04-23,12,Prof. A. Ramesh,IIT Roorkee,IIT Roorkee,oc,True
106105220,noc22-cs09,GPU Architectures and Programming,Computer Science,Rerun,2022-04-24,12,Prof. Soumyajit Dey,IIT Kharagpur,IIT Kharagpur,oc,True
106103206,noc22-cs10,Advanced Computer Architecture,Computer Science,Rerun,2022-04-24,8,Prof. John Jose,IIT Guwahati,IIT Guwahati,oc,True
106105214,noc22-cs100,Operating System Fundamentals,Computer Science,Rerun,2022-10-30,12,Prof. Santanu Chattopadhyay,IIT Kharagpur,IIT Kharagpur,uplc,False
106105171,noc22-cs101,Problem Solving Through Programming In C,Computer Science,Rerun,2022-10-29,12,Prof. Anupam Basu,IIT Kharagpur,IIT Kharagpur,uplc,True
106105191,noc22-cs102,Programming In Java,Computer Science,Rerun,2022-10-30,12,Prof. Debasis Samanta,IIT Kharagpur,IIT Kharagpur,uplc,True
106105234,noc22-cs103,Programming in Modern C++,Computer Science,Rerun,2022-10-29,12,Prof. Partha Pratim Das,IIT Kharagpur,IIT Kharagpur,uplc,True
106105229,noc22-cs104,Real-Time Systems,Computer Science,Rerun,2022-10-30,12,"Prof. Rajib Mall
Prof. Durga Prasad Mohapatra",IIT Kharagpur,IIT Kharagpur,uplc,True
106105186,noc22-cs105,Scalable Data Science,Computer Science,Rerun,2022-09-25,8,"Prof. Anirban Dasgupta, Prof. Sourangshu Bhattacharya",IIT Kharagpur,IIT Kharagpur,uptc,True
106105182,noc22-cs106,Software Engineering,Computer Science,Rerun,2022-10-30,12,Prof. Rajib Mall,IIT Kharagpur,IIT Kharagpur,uplc,True
106105218,noc22-cs107,Software Project Management,Computer Science,Rerun,2022-10-30,12,"Prof. RAJIB MALL, Prof. DURGA PRASAD MOHAPATRA",IIT Kharagpur,IIT Kharagpur,uplc,True
106105219,noc22-cs108,Spatial Informatics,Computer Science,Rerun,2022-09-25,8,Prof. SOUMYA K GHOSH,IIT Kharagpur,IIT Kharagpur,uptc,True
106103229,noc22-cs109,C-Based VLSI Design,Computer Science,Rerun,2022-10-29,12,Prof. Chandan Karfa,IIT Guwahati,IIT Guwahati,uplc,True
106105174,noc22-cs11,Data Mining,Computer Science,Rerun,2022-04-23,8,Prof. Pabitra Mitra,IIT Kharagpur,IIT Kharagpur,oc,True
